177;0.089000;0.019000;0.019000
178;0.090000;0.018000;0.019000
179;0.092000;0.019000;0.020000
180;0.092000;0.019000;0.019000
181;0.094000;0.019000;0.020000
182;0.095000;0.020000;0.020000
183;0.097000;0.021000;0.024000
184;0.097000;0.021000;0.022000
185;0.098000;0.021000;0.021000
186;0.100000;0.021000;0.022000
187;0.100000;0.021000;0.022000
188;0.102000;0.022000;0.023000
189;0.104000;0.023000;0.023000
190;0.106000;0.023000;0.024000
191;0.117000;0.023000;0.025000
192;0.107000;0.024000;0.027000
193;0.108000;0.025000;0.025000
194;0.109000;0.025000;0.025000
195;0.110000;0.025000;0.025000
196;0.111000;0.025000;0.026000
197;0.113000;0.026000;0.026000
198;0.114000;0.027000;0.026000
199;0.115000;0.026000;0.027000
200;0.116000;0.027000;0.027000
201;0.117000;0.027000;0.028000
202;0.119000;0.029000;0.030000
203;0.120000;0.028000;0.028000
204;0.121000;0.028000;0.028000
205;0.123000;0.031000;0.028000
206;0.123000;0.029000;0.029000
207;0.133000;0.030000;0.030000
208;0.126000;0.030000;0.030000
209;0.128000;0.031000;0.030000
210;0.128000;0.032000;0.031000
211;0.130000;0.033000;0.032000
212;0.131000;0.033000;0.032000
213;0.133000;0.032000;0.032000
214;0.134000;0.033000;0.033000
215;0.136000;0.033000;0.033000
216;0.136000;0.035000;0.034000
217;0.137000;0.034000;0.034000
218;0.138000;0.036000;0.034000
219;0.140000;0.035000;0.035000
220;0.141000;0.035000;0.035000
221;0.142000;0.036000;0.037000
222;0.143000;0.038000;0.037000
223;0.145000;0.037000;0.037000
224;0.147000;0.037000;0.038000
225;0.147000;0.040000;0.038000
226;0.149000;0.038000;0.039000
227;0.150000;0.040000;0.039000
228;0.151000;0.040000;0.041000
229;0.153000;0.041000;0.040000
230;0.154000;0.040000;0.040000
231;0.156000;0.041000;0.042000
232;0.157000;0.043000;0.041000
233;0.159000;0.043000;0.042000
234;0.159000;0.042000;0.042000
235;0.161000;0.044000;0.043000
236;0.163000;0.045000;0.043000
237;0.165000;0.045000;0.044000
238;0.166000;0.045000;0.045000
239;0.162000;0.047000;0.046000
240;0.169000;0.046000;0.046000
241;0.171000;0.048000;0.046000
242;0.172000;0.049000;0.047000
243;0.149000;0.048000;0.047000
244;0.174000;0.048000;0.048000
245;0.177000;0.050000;0.049000
246;0.177000;0.050000;0.049000
247;0.180000;0.050000;0.050000
248;0.181000;0.051000;0.050000
249;0.183000;0.052000;0.052000
250;0.183000;0.053000;0.052000
251;0.188000;0.053000;0.052000
252;0.186000;0.053000;0.053000
253;0.190000;0.054000;0.055000
254;0.191000;0.055000;0.054000
255;0.191000;0.057000;0.055000
256;0.194000;0.060000;0.056000
257;0.197000;0.057000;0.057000
258;0.197000;0.058000;0.057000
259;0.198000;0.059000;0.058000
260;0.200000;0.060000;0.058000
261;0.203000;0.061000;0.061000
262;0.204000;0.065000;0.060000
263;0.206000;0.073000;0.061000
264;0.206000;0.069000;0.070000
265;0.208000;0.063000;0.064000
266;0.212000;0.065000;0.062000
267;0.213000;0.064000;0.062000
268;0.213000;0.064000;0.064000
269;0.215000;0.067000;0.067000
270;0.215000;0.068000;0.065000
271;0.219000;0.070000;0.067000
272;0.221000;0.068000;0.066000
273;0.222000;0.070000;0.067000
274;0.224000;0.071000;0.069000
275;0.225000;0.070000;0.070000
276;0.229000;0.071000;0.071000
277;0.228000;0.072000;0.071000
278;0.233000;0.075000;0.075000
279;0.233000;0.073000;0.071000
280;0.235000;0.073000;0.074000
281;0.237000;0.074000;0.079000
282;0.239000;0.076000;0.083000
283;0.241000;0.076000;0.076000
284;0.245000;0.077000;0.075000
285;0.247000;0.078000;0.080000
286;0.248000;0.080000;0.078000
287;0.250000;0.079000;0.078000
288;0.254000;0.080000;0.081000
289;0.252000;0.082000;0.081000
290;0.255000;0.083000;0.081000
291;0.259000;0.084000;0.082000
292;0.258000;0.084000;0.086000
293;0.261000;0.085000;0.083000
294;0.264000;0.086000;0.084000
295;0.264000;0.086000;0.085000
296;0.267000;0.087000;0.085000
297;0.271000;0.090000;0.086000
298;0.275000;0.090000;0.087000
299;0.273000;0.091000;0.088000
